,RAIN_inverse,T.MAX_3,T.MAX_2,T.MAX,T.MAX_T.MIN,T.MIN_2,T.MIN_3,T.MIN
1978,0.01,5268.0239999999985,302.75999999999993,17.4,198.35999999999999,129.96,1481.544,11.4
873,0.01,6128.487000000001,334.89000000000004,18.3,214.10999999999999,136.89,1601.6129999999996,11.7
4635,0.009823182711198428,85.18400000000003,19.360000000000003,4.4,4.840000000000001,1.2100000000000002,1.3310000000000004,1.1
690,0.00975609756097561,2097.1520000000005,163.84000000000003,12.8,85.76,44.89,300.76300000000003,6.7
3707,0.01,1000.0,100.0,10.0,40.0,16.0,64.0,4.0
5124,0.01,4096.0,256.0,16.0,144.0,81.0,729.0,9.0
1686,0.01,1771.561,146.41,12.1,60.5,25.0,125.0,5.0
1836,0.01,729.0,81.0,9.0,48.6,29.160000000000004,157.46400000000003,5.4
2866,0.00999000999000999,5832.0,324.0,18.0,171.0,90.25,857.375,9.5
3750,0.00984251968503937,2744.0,196.0,14.0,78.39999999999999,31.359999999999996,175.61599999999996,5.6
3313,0.01,571.7870000000001,68.89000000000001,8.3,34.86000000000001,17.64,74.08800000000001,4.2
5182,0.01,4826.808999999998,285.60999999999996,16.9,187.58999999999997,123.21,1367.6309999999999,11.1
232,0.01,4173.281000000001,259.21000000000004,16.1,220.57000000000002,187.68999999999997,2571.3529999999996,13.7
4857,0.01,3375.0,225.0,15.0,150.0,100.0,1000.0,10.0
341,0.009794319294809012,1560.896,134.56,11.6,53.35999999999999,21.159999999999997,97.33599999999998,4.6
908,0.00999000999000999,7077.887999999999,368.64,19.2,186.23999999999998,94.08999999999999,912.6729999999998,9.7
3204,0.009950248756218905,3048.625,210.25,14.5,153.7,112.36,1191.0159999999998,10.6
4039,0.00946073793755913,1259.7120000000002,116.64000000000001,10.8,35.64,10.889999999999999,35.937,3.3
3545,0.01,3112.136,213.16,14.6,87.6,36.0,216.0,6.0
1367,0.00998003992015968,1520.875,132.25,11.5,20.7,3.24,5.832000000000001,1.8
2302,0.009871668311944718,421.875,56.25,7.5,36.75,24.010000000000005,117.64900000000003,4.9
1966,0.009852216748768473,4826.808999999998,285.60999999999996,16.9,153.79,82.80999999999999,753.5709999999999,9.1
3355,0.009727626459143969,884.7359999999999,92.16,9.6,16.32,2.8899999999999997,4.912999999999999,1.7
4964,0.00927643784786642,3048.625,210.25,14.5,130.5,81.0,729.0,9.0
82,0.009891196834817014,2352.637,176.89000000000001,13.3,5.32,0.16000000000000003,0.06400000000000002,0.4
677,0.009950248756218905,6128.487000000001,334.89000000000004,18.3,69.54,14.44,54.87199999999999,3.8
2027,0.009652509652509652,1331.0,121.0,11.0,82.5,56.25,421.875,7.5
1861,0.009930486593843098,7414.875,380.25,19.5,187.2,92.16,884.7359999999999,9.6
2513,0.01,13481.272,566.44,23.8,268.94,127.69000000000001,1442.8970000000002,11.3
1992,0.01,2000.3759999999997,158.76,12.6,95.75999999999999,57.76,438.97599999999994,7.6
5029,0.01,778.6879999999999,84.63999999999999,9.2,-7.359999999999999,0.6400000000000001,-0.5120000000000001,-0.8
2712,0.01,4741.6320000000005,282.24,16.8,110.88,43.559999999999995,287.496,6.6
622,0.009881422924901186,438.97599999999994,57.76,7.6,2.28,0.09,0.026999999999999996,0.3
2793,0.009930486593843098,4492.125,272.25,16.5,206.25,156.25,1953.125,12.5
4474,0.00998003992015968,18191.447,691.69,26.3,444.46999999999997,285.60999999999996,4826.808999999998,16.9
4334,0.009784735812133072,1331.0,121.0,11.0,20.9,3.61,6.858999999999999,1.9
2169,0.009852216748768473,2097.1520000000005,163.84000000000003,12.8,83.2,42.25,274.625,6.5
1494,0.009149130832570906,1520.875,132.25,11.5,40.25,12.25,42.875,3.5
703,0.009970089730807577,3796.4159999999997,243.35999999999999,15.6,159.11999999999998,104.03999999999999,1061.2079999999999,10.2
5279,0.00980392156862745,1560.896,134.56,11.6,40.6,12.25,42.875,3.5
862,0.009569377990430622,2744.0,196.0,14.0,84.0,36.0,216.0,6.0
3899,0.009940357852882704,1906.6240000000003,153.76000000000002,12.4,89.28,51.84,373.24800000000005,7.2
2741,0.009596928982725527,2628.0720000000006,190.44000000000003,13.8,139.38,102.00999999999999,1030.301,10.1
3624,0.01,1331.0,121.0,11.0,33.0,9.0,27.0,3.0
3427,0.01,5832.0,324.0,18.0,172.79999999999998,92.16,884.7359999999999,9.6
2969,0.01,512.0,64.0,8.0,40.0,25.0,125.0,5.0
1507,0.009746588693957116,3375.0,225.0,15.0,115.5,59.290000000000006,456.533,7.7
1873,0.01,9528.127999999999,449.44,21.2,222.6,110.25,1157.625,10.5
4602,0.01,592.7040000000001,70.56,8.4,26.880000000000003,10.240000000000002,32.76800000000001,3.2
4313,0.0099601593625498,1124.864,108.16000000000001,10.4,50.96000000000001,24.010000000000005,117.64900000000003,4.9
3891,0.00999000999000999,1259.7120000000002,116.64000000000001,10.8,46.44,18.49,79.50699999999999,4.3
389,0.009433962264150943,778.6879999999999,84.63999999999999,9.2,24.84,7.290000000000001,19.683000000000003,2.7
1734,0.01,571.7870000000001,68.89000000000001,8.3,43.160000000000004,27.040000000000003,140.608,5.2
3741,0.009900990099009901,5832.0,324.0,18.0,183.6,104.03999999999999,1061.2079999999999,10.2
762,0.01,274.625,42.25,6.5,21.45,10.889999999999999,35.937,3.3
3708,0.01,2744.0,196.0,14.0,-4.2,0.09,-0.026999999999999996,-0.3
1406,0.009813542688910696,912.6729999999998,94.08999999999999,9.7,63.05,42.25,274.625,6.5
2884,0.00998003992015968,1061.2079999999999,104.03999999999999,10.2,44.88,19.360000000000003,85.18400000000003,4.4
329,0.01,125.0,25.0,5.0,19.0,14.44,54.87199999999999,3.8
2397,0.009891196834817014,2299.968,174.23999999999998,13.2,39.599999999999994,9.0,27.0,3.0
4799,0.01,6128.487000000001,334.89000000000004,18.3,111.63,37.209999999999994,226.98099999999997,6.1
3753,0.01,4574.296000000001,275.56000000000006,16.6,185.92000000000002,125.43999999999998,1404.9279999999997,11.2
4118,0.009940357852882704,7529.536000000002,384.1600000000001,19.6,213.64000000000001,118.81,1295.0290000000002,10.9
34,0.009970089730807577,1560.896,134.56,11.6,37.12,10.240000000000002,32.76800000000001,3.2
3348,0.01,1124.864,108.16000000000001,10.4,57.2,30.25,166.375,5.5
821,0.00983284169124877,1367.6309999999999,123.21,11.1,69.92999999999999,39.69,250.04699999999997,6.3
1438,0.01,1367.6309999999999,123.21,11.1,55.5,25.0,125.0,5.0
287,0.009950248756218905,3652.264,237.16000000000003,15.4,127.82000000000001,68.89000000000001,571.7870000000001,8.3
2414,0.01,3652.264,237.16000000000003,15.4,124.74,65.61,531.4409999999999,8.1
5262,0.009784735812133072,4019.679,252.81,15.9,46.11,8.41,24.389,2.9
4628,0.00999000999000999,110.59199999999998,23.04,4.8,12.96,7.290000000000001,19.683000000000003,2.7
4782,0.01,4251.527999999999,262.44,16.2,85.86,28.09,148.87699999999998,5.3
3943,0.0099601593625498,1061.2079999999999,104.03999999999999,10.2,25.5,6.25,15.625,2.5
4905,0.01,4826.808999999998,285.60999999999996,16.9,219.7,169.0,2197.0,13.0
2161,0.009433962264150943,3869.8929999999996,246.48999999999998,15.7,125.6,64.0,512.0,8.0
2040,0.009940357852882704,1259.7120000000002,116.64000000000001,10.8,15.12,1.9599999999999997,2.7439999999999993,1.4
1656,0.009950248756218905,857.375,90.25,9.5,22.8,5.76,13.823999999999998,2.4
4102,0.01,9393.931000000002,445.21000000000004,21.1,219.44000000000003,108.16000000000001,1124.864,10.4
2989,0.01,636.0559999999999,73.96,8.6,-6.88,0.6400000000000001,-0.5120000000000001,-0.8
581,0.01,2352.637,176.89000000000001,13.3,49.21000000000001,13.690000000000001,50.653000000000006,3.7
1104,0.009727626459143969,1860.8670000000004,151.29000000000002,12.3,66.42,29.160000000000004,157.46400000000003,5.4
2080,0.009478672985781991,704.969,79.21000000000001,8.9,5.34,0.36,0.21599999999999997,0.6
2412,0.01,4913.0,289.0,17.0,100.30000000000001,34.81,205.37900000000005,5.9
1439,0.01,1481.544,129.96,11.4,74.10000000000001,42.25,274.625,6.5
1684,0.01,1259.7120000000002,116.64000000000001,10.8,97.2,81.0,729.0,9.0
2240,0.009708737864077669,592.7040000000001,70.56,8.4,-5.04,0.36,-0.21599999999999997,-0.6
1558,0.009950248756218905,11390.625,506.25,22.5,319.5,201.64,2863.2879999999996,14.2
4277,0.01,74.08800000000001,17.64,4.2,-8.4,4.0,-8.0,-2.0
4310,0.01,681.4720000000002,77.44000000000001,8.8,61.60000000000001,49.0,343.0,7.0
2533,0.01,10360.232000000002,475.24,21.8,272.5,156.25,1953.125,12.5
4783,0.01,7189.057000000001,372.49,19.3,98.42999999999999,26.009999999999998,132.65099999999998,5.1
1146,0.01,50.653000000000006,13.690000000000001,3.7,9.620000000000001,6.760000000000001,17.576,2.6
2856,0.01,6434.856000000002,345.96000000000004,18.6,241.8,169.0,2197.0,13.0
4454,0.01,6859.0,361.0,19.0,277.4,213.16,3112.136,14.6
416,0.00983284169124877,804.3570000000002,86.49000000000001,9.3,40.92000000000001,19.360000000000003,85.18400000000003,4.4
3796,0.00998003992015968,6128.487000000001,334.89000000000004,18.3,164.70000000000002,81.0,729.0,9.0
1602,0.009643201542912247,6028.567999999999,331.23999999999995,18.2,200.2,121.0,1331.0,11.0
3356,0.009910802775024777,592.7040000000001,70.56,8.4,1.6800000000000002,0.04000000000000001,0.008000000000000002,0.2
4692,0.01,166.375,30.25,5.5,19.8,12.96,46.656000000000006,3.6
5034,0.009861932938856016,2197.0,169.0,13.0,54.6,17.64,74.08800000000001,4.2
3458,0.009652509652509652,4173.281000000001,259.21000000000004,16.1,123.97000000000001,59.290000000000006,456.533,7.7
2478,0.01,4173.281000000001,259.21000000000004,16.1,119.14000000000001,54.760000000000005,405.22400000000005,7.4
2495,0.00998003992015968,7762.392000000001,392.04,19.8,291.06,216.08999999999997,3176.5229999999997,14.7
3518,0.009708737864077669,3869.8929999999996,246.48999999999998,15.7,84.78,29.160000000000004,157.46400000000003,5.4
5110,0.01,4251.527999999999,262.44,16.2,139.32,73.96,636.0559999999999,8.6
3866,0.01,1520.875,132.25,11.5,48.300000000000004,17.64,74.08800000000001,4.2
60,0.01,5088.447999999999,295.84,17.2,0.0,0.0,0.0,0.0
2255,0.01,216.0,36.0,6.0,-3.0,0.25,-0.125,-0.5
788,0.01,226.98099999999997,37.209999999999994,6.1,-15.25,6.25,-15.625,-2.5
1118,0.00998003992015968,8741.816000000003,424.36000000000007,20.6,238.96,134.56,1560.896,11.6
4384,0.00998003992015968,1191.0159999999998,112.36,10.6,-9.54,0.81,-0.7290000000000001,-0.9
1792,0.00992063492063492,2571.3529999999996,187.68999999999997,13.7,13.7,1.0,1.0,1.0
4104,0.01,13824.0,576.0,24.0,254.39999999999998,112.36,1191.0159999999998,10.6
713,0.00967117988394584,5545.232999999999,313.28999999999996,17.7,265.5,225.0,3375.0,15.0
3561,0.0091324200913242,2299.968,174.23999999999998,13.2,151.79999999999998,132.25,1520.875,11.5
4902,0.01,5545.232999999999,313.28999999999996,17.7,214.17,146.41,1771.561,12.1
4861,0.00984251968503937,7077.887999999999,368.64,19.2,274.56,204.49,2924.2070000000003,14.3
3727,0.01,1481.544,129.96,11.4,79.8,49.0,343.0,7.0
2301,0.009900990099009901,551.3679999999998,67.24,8.2,45.919999999999995,31.359999999999996,175.61599999999996,5.6
5075,0.00983284169124877,1000.0,100.0,10.0,56.0,31.359999999999996,175.61599999999996,5.6
3881,0.00998003992015968,1815.8479999999997,148.83999999999997,12.2,103.69999999999999,72.25,614.125,8.5
936,0.009633911368015415,11089.567000000001,497.29,22.3,200.70000000000002,81.0,729.0,9.0
455,0.01,5268.0239999999985,302.75999999999993,17.4,177.47999999999996,104.03999999999999,1061.2079999999999,10.2
538,0.01,2924.2070000000003,204.49,14.3,50.050000000000004,12.25,42.875,3.5
874,0.01,3796.4159999999997,243.35999999999999,15.6,102.96,43.559999999999995,287.496,6.6
268,0.00999000999000999,2924.2070000000003,204.49,14.3,128.70000000000002,81.0,729.0,9.0
3815,0.009871668311944718,7414.875,380.25,19.5,282.75,210.25,3048.625,14.5
545,0.01,2097.1520000000005,163.84000000000003,12.8,120.32000000000001,88.36000000000001,830.5840000000001,9.4
2388,0.009708737864077669,2744.0,196.0,14.0,95.2,46.239999999999995,314.43199999999996,6.8
5231,0.009718172983479106,4330.747,265.69,16.3,140.18,73.96,636.0559999999999,8.6
1551,0.01,7762.392000000001,392.04,19.8,229.68,134.56,1560.896,11.6
1258,0.01,5359.375,306.25,17.5,150.5,73.96,636.0559999999999,8.6
413,0.009505703422053232,941.1920000000002,96.04000000000002,9.8,23.52,5.76,13.823999999999998,2.4
4962,0.009505703422053232,1000.0,100.0,10.0,53.0,28.09,148.87699999999998,5.3
4011,0.00937207122774133,1643.0320000000004,139.24,11.8,59.0,25.0,125.0,5.0
5047,0.009416195856873822,1815.8479999999997,148.83999999999997,12.2,14.639999999999999,1.44,1.7279999999999998,1.2
4496,0.01,8242.408,408.03999999999996,20.2,242.39999999999998,144.0,1728.0,12.0
3556,0.009578544061302681,4019.679,252.81,15.9,197.16,153.76000000000002,1906.6240000000003,12.4
3527,0.0099601593625498,3944.3120000000004,249.64000000000001,15.8,195.92000000000002,153.76000000000002,1906.6240000000003,12.4
93,0.009813542688910696,1728.0,144.0,12.0,105.60000000000001,77.44000000000001,681.4720000000002,8.8
1524,0.00984251968503937,6967.871000000002,364.81000000000006,19.1,156.62,67.24,551.3679999999998,8.2
1007,0.009523809523809525,5177.717000000001,299.29,17.3,58.82,11.559999999999999,39.303999999999995,3.4
2359,0.009950248756218905,1520.875,132.25,11.5,54.050000000000004,22.090000000000003,103.82300000000001,4.7
2023,0.009708737864077669,830.5840000000001,88.36000000000001,9.4,58.28,38.440000000000005,238.32800000000003,6.2
2566,0.009910802775024777,3652.264,237.16000000000003,15.4,157.07999999999998,104.03999999999999,1061.2079999999999,10.2
126,0.01,2048.383,161.29,12.7,54.60999999999999,18.49,79.50699999999999,4.3
2201,0.00966183574879227,9528.127999999999,449.44,21.2,273.48,166.41,2146.6890000000003,12.9
5167,0.00999000999000999,7189.057000000001,372.49,19.3,268.27000000000004,193.21,2685.619,13.9
443,0.01,3869.8929999999996,246.48999999999998,15.7,43.959999999999994,7.839999999999999,21.951999999999995,2.8
4977,0.01,1259.7120000000002,116.64000000000001,10.8,27.0,6.25,15.625,2.5
3132,0.009881422924901186,4096.0,256.0,16.0,89.6,31.359999999999996,175.61599999999996,5.6
2578,0.009775171065493646,1481.544,129.96,11.4,91.2,64.0,512.0,8.0
3095,0.01,4330.747,265.69,16.3,141.81,75.68999999999998,658.5029999999998,8.7
3860,0.009718172983479106,4574.296000000001,275.56000000000006,16.6,124.50000000000001,56.25,421.875,7.5
4321,0.00983284169124877,438.97599999999994,57.76,7.6,37.24,24.010000000000005,117.64900000000003,4.9
3072,0.009970089730807577,3723.875,240.25,15.5,89.89999999999999,33.64,195.112,5.8
3656,0.01,357.91099999999994,50.41,7.1,17.04,5.76,13.823999999999998,2.4
1649,0.01,3048.625,210.25,14.5,150.8,108.16000000000001,1124.864,10.4
2483,0.009900990099009901,8000.0,400.0,20.0,240.0,144.0,1728.0,12.0
2227,0.009970089730807577,8615.125,420.25,20.5,287.0,196.0,2744.0,14.0
1647,0.009746588693957116,2685.619,193.21,13.9,8.34,0.36,0.21599999999999997,0.6
434,0.01,2248.091,171.60999999999999,13.1,79.91,37.209999999999994,226.98099999999997,6.1
508,0.009569377990430622,2863.2879999999996,201.64,14.2,159.04,125.43999999999998,1404.9279999999997,11.2
4030,0.00998003992015968,1061.2079999999999,104.03999999999999,10.2,30.599999999999998,9.0,27.0,3.0
32,0.009208103130755065,2460.375,182.25,13.5,63.45,22.090000000000003,103.82300000000001,4.7
2378,0.01,681.4720000000002,77.44000000000001,8.8,27.280000000000005,9.610000000000001,29.791000000000004,3.1
2072,0.009930486593843098,405.22400000000005,54.760000000000005,7.4,40.7,30.25,166.375,5.5
4295,0.009891196834817014,175.61599999999996,31.359999999999996,5.6,26.88,23.04,110.59199999999998,4.8
2880,0.00975609756097561,2299.968,174.23999999999998,13.2,33.0,6.25,15.625,2.5
3895,0.01,474.55199999999996,60.839999999999996,7.8,33.54,18.49,79.50699999999999,4.3
3367,0.01,1157.625,110.25,10.5,86.1,67.24,551.3679999999998,8.2
2819,0.01,6644.6720000000005,353.44000000000005,18.8,251.92000000000002,179.56,2406.1040000000003,13.4
180,0.009487666034155597,5268.0239999999985,302.75999999999993,17.4,222.72,163.84000000000003,2097.1520000000005,12.8
2871,0.01,2863.2879999999996,201.64,14.2,126.38,79.21000000000001,704.969,8.9
1282,0.009652509652509652,4574.296000000001,275.56000000000006,16.6,194.22,136.89,1601.6129999999996,11.7
5257,0.01,5088.447999999999,295.84,17.2,180.6,110.25,1157.625,10.5
2046,0.01,15.625,6.25,2.5,-2.5,1.0,-1.0,-1.0
4360,0.009578544061302681,681.4720000000002,77.44000000000001,8.8,-58.96000000000001,44.89,-300.76300000000003,-6.7
2174,0.009596928982725527,2744.0,196.0,14.0,95.2,46.239999999999995,314.43199999999996,6.8
4391,0.00945179584120983,2744.0,196.0,14.0,56.0,16.0,64.0,4.0
719,0.01,8489.663999999999,416.15999999999997,20.4,134.64,43.559999999999995,287.496,6.6
3892,0.0099601593625498,1481.544,129.96,11.4,85.5,56.25,421.875,7.5
295,0.01,857.375,90.25,9.5,-9.5,1.0,-1.0,-1.0
3963,0.01,1225.0429999999997,114.48999999999998,10.7,96.3,81.0,729.0,9.0
794,0.009718172983479106,592.7040000000001,70.56,8.4,45.36000000000001,29.160000000000004,157.46400000000003,5.4
4756,0.01,2197.0,169.0,13.0,52.0,16.0,64.0,4.0
3665,0.0099601593625498,343.0,49.0,7.0,21.0,9.0,27.0,3.0
4591,0.00999000999000999,17.576,6.760000000000001,2.6,-3.9000000000000004,2.25,-3.375,-1.5
4201,0.01,5088.447999999999,295.84,17.2,165.11999999999998,92.16,884.7359999999999,9.6
3143,0.01,8000.0,400.0,20.0,238.0,141.61,1685.159,11.9
3306,0.009478672985781991,110.59199999999998,23.04,4.8,-5.28,1.2100000000000002,-1.3310000000000004,-1.1
2395,0.009950248756218905,1061.2079999999999,104.03999999999999,10.2,0.0,0.0,0.0,0.0
4841,0.01,7880.598999999998,396.00999999999993,19.9,175.12,77.44000000000001,681.4720000000002,8.8
922,0.01,8242.408,408.03999999999996,20.2,242.39999999999998,144.0,1728.0,12.0
4007,0.01,830.5840000000001,88.36000000000001,9.4,59.22,39.69,250.04699999999997,6.3
2467,0.009633911368015415,6128.487000000001,334.89000000000004,18.3,164.70000000000002,81.0,729.0,9.0
2557,0.01,3511.8079999999995,231.04,15.2,123.11999999999999,65.61,531.4409999999999,8.1
3121,0.00998003992015968,5545.232999999999,313.28999999999996,17.7,228.32999999999998,166.41,2146.6890000000003,12.9
1326,0.009970089730807577,2048.383,161.29,12.7,120.64999999999999,90.25,857.375,9.5
5056,0.009930486593843098,729.0,81.0,9.0,50.4,31.359999999999996,175.61599999999996,5.6
3273,0.01,531.4409999999999,65.61,8.1,51.84,40.96000000000001,262.14400000000006,6.4
4765,0.01,1685.159,141.61,11.9,5.95,0.25,0.125,0.5
915,0.01,8120.6010000000015,404.01000000000005,20.1,142.71,50.41,357.91099999999994,7.1
1425,0.00984251968503937,262.14400000000006,40.96000000000001,6.4,13.440000000000001,4.41,9.261000000000001,2.1
231,0.00999000999000999,8615.125,420.25,20.5,252.15,151.29000000000002,1860.8670000000004,12.3
2778,0.01,6859.0,361.0,19.0,180.5,90.25,857.375,9.5
1474,0.01,1481.544,129.96,11.4,67.26,34.81,205.37900000000005,5.9
1221,0.009871668311944718,226.98099999999997,37.209999999999994,6.1,25.62,17.64,74.08800000000001,4.2
2751,0.009784735812133072,5088.447999999999,295.84,17.2,180.6,110.25,1157.625,10.5
2917,0.01,1815.8479999999997,148.83999999999997,12.2,95.16,60.839999999999996,474.55199999999996,7.8
1100,0.01,704.969,79.21000000000001,8.9,15.13,2.8899999999999997,4.912999999999999,1.7
1257,0.009881422924901186,5268.0239999999985,302.75999999999993,17.4,229.67999999999998,174.23999999999998,2299.968,13.2
1888,0.00984251968503937,3652.264,237.16000000000003,15.4,175.56,129.96,1481.544,11.4
1922,0.01,6539.2029999999995,349.69,18.7,248.71,176.89000000000001,2352.637,13.3
687,0.0099601593625498,3869.8929999999996,246.48999999999998,15.7,172.7,121.0,1331.0,11.0
5133,0.01,12487.168,538.24,23.2,185.6,64.0,512.0,8.0
2599,0.00966183574879227,830.5840000000001,88.36000000000001,9.4,54.52,33.64,195.112,5.8
2795,0.01,9129.328999999998,436.80999999999995,20.9,288.42,190.44000000000003,2628.0720000000006,13.8
4063,0.009560229445506692,1442.8970000000002,127.69000000000001,11.3,38.42,11.559999999999999,39.303999999999995,3.4
4703,0.009624639076034648,1643.0320000000004,139.24,11.8,66.08,31.359999999999996,175.61599999999996,5.6
3092,0.009746588693957116,4019.679,252.81,15.9,111.3,49.0,343.0,7.0
4904,0.01,5929.741000000002,327.61000000000007,18.1,233.49000000000004,166.41,2146.6890000000003,12.9
4636,0.00999000999000999,68.92099999999998,16.81,4.1,-7.38,3.24,-5.832000000000001,-1.8
4028,0.009775171065493646,571.7870000000001,68.89000000000001,8.3,16.6,4.0,8.0,2.0
2625,0.01,551.3679999999998,67.24,8.2,53.3,42.25,274.625,6.5
89,0.009596928982725527,2924.2070000000003,204.49,14.3,67.21000000000001,22.090000000000003,103.82300000000001,4.7
2446,0.009871668311944718,6434.856000000002,345.96000000000004,18.6,226.92000000000002,148.83999999999997,1815.8479999999997,12.2
113,0.009930486593843098,4173.281000000001,259.21000000000004,16.1,99.82000000000001,38.440000000000005,238.32800000000003,6.2
4933,0.01,250.04699999999997,39.69,6.3,-3.15,0.25,-0.125,-0.5
1235,0.009871668311944718,7762.392000000001,392.04,19.8,221.76,125.43999999999998,1404.9279999999997,11.2
3476,0.009532888465204956,4913.0,289.0,17.0,192.10000000000002,127.69000000000001,1442.8970000000002,11.3
2936,0.00992063492063492,941.1920000000002,96.04000000000002,9.8,10.780000000000001,1.2100000000000002,1.3310000000000004,1.1
191,0.01,5177.717000000001,299.29,17.3,173.0,100.0,1000.0,10.0
3839,0.01,4410.943999999999,268.96,16.4,211.55999999999997,166.41,2146.6890000000003,12.9
2341,0.01,389.017,53.29,7.3,-2.92,0.16000000000000003,-0.06400000000000002,-0.4
2945,0.00998003992015968,571.7870000000001,68.89000000000001,8.3,1.6600000000000001,0.04000000000000001,0.008000000000000002,0.2
16,0.009910802775024777,287.496,43.559999999999995,6.6,10.56,2.5600000000000005,4.096000000000001,1.6
5094,0.00999000999000999,1815.8479999999997,148.83999999999997,12.2,96.38,62.410000000000004,493.03900000000004,7.9
3295,0.00998003992015968,1906.6240000000003,153.76000000000002,12.4,99.2,64.0,512.0,8.0
4344,0.01,2146.6890000000003,166.41,12.9,73.53,32.49,185.193,5.7
3261,0.009881422924901186,941.1920000000002,96.04000000000002,9.8,-49.0,25.0,-125.0,-5.0
3463,0.01,8741.816000000003,424.36000000000007,20.6,234.84000000000003,129.96,1481.544,11.4
1760,0.01,389.017,53.29,7.3,-18.25,6.25,-15.625,-2.5
4166,0.01,8242.408,408.03999999999996,20.2,303.0,225.0,3375.0,15.0
2747,0.009930486593843098,2985.9840000000004,207.36,14.4,57.6,16.0,64.0,4.0
4254,0.009699321047526674,1481.544,129.96,11.4,6.84,0.36,0.21599999999999997,0.6
1557,0.00998003992015968,6859.0,361.0,19.0,250.79999999999998,174.23999999999998,2299.968,13.2
2159,0.009775171065493646,729.0,81.0,9.0,66.60000000000001,54.760000000000005,405.22400000000005,7.4
1755,0.00999000999000999,474.55199999999996,60.839999999999996,7.8,11.7,2.25,3.375,1.5
3178,0.01,4096.0,256.0,16.0,40.0,6.25,15.625,2.5
4976,0.01,830.5840000000001,88.36000000000001,9.4,43.239999999999995,21.159999999999997,97.33599999999998,4.6
1871,0.01,8000.0,400.0,20.0,200.0,100.0,1000.0,10.0
1759,0.01,658.5029999999998,75.68999999999998,8.7,13.049999999999999,2.25,3.375,1.5
4867,0.01,4410.943999999999,268.96,16.4,118.08,51.84,373.24800000000005,7.2
3486,0.0099601593625498,4251.527999999999,262.44,16.2,231.66,204.49,2924.2070000000003,14.3
1312,0.01,4492.125,272.25,16.5,75.89999999999999,21.159999999999997,97.33599999999998,4.6
2425,0.01,8000.0,400.0,20.0,206.0,106.09000000000002,1092.7270000000003,10.3
2999,0.009861932938856016,729.0,81.0,9.0,49.5,30.25,166.375,5.5
4050,0.00999000999000999,2571.3529999999996,187.68999999999997,13.7,112.33999999999999,67.24,551.3679999999998,8.2
672,0.009910802775024777,1815.8479999999997,148.83999999999997,12.2,100.03999999999999,67.24,551.3679999999998,8.2
3310,0.01,1685.159,141.61,11.9,45.22,14.44,54.87199999999999,3.8
4462,0.009813542688910696,5735.338999999999,320.40999999999997,17.9,150.35999999999999,70.56,592.7040000000001,8.4
3034,0.01,2197.0,169.0,13.0,78.0,36.0,216.0,6.0
4955,0.01,1685.159,141.61,11.9,105.91000000000001,79.21000000000001,704.969,8.9
4610,0.00980392156862745,103.82300000000001,22.090000000000003,4.7,4.23,0.81,0.7290000000000001,0.9
1248,0.00983284169124877,7077.887999999999,368.64,19.2,220.79999999999998,132.25,1520.875,11.5
1794,0.009478672985781991,1643.0320000000004,139.24,11.8,44.84,14.44,54.87199999999999,3.8
4947,0.00980392156862745,531.4409999999999,65.61,8.1,46.98,33.64,195.112,5.8
2213,0.009940357852882704,5359.375,306.25,17.5,138.25,62.410000000000004,493.03900000000004,7.9
2654,0.00999000999000999,343.0,49.0,7.0,2.8000000000000003,0.16000000000000003,0.06400000000000002,0.4
1662,0.01,614.125,72.25,8.5,11.899999999999999,1.9599999999999997,2.7439999999999993,1.4
1128,0.009900990099009901,6128.487000000001,334.89000000000004,18.3,258.03000000000003,198.81,2803.221,14.1
3200,0.01,1295.0290000000002,118.81,10.9,92.65,72.25,614.125,8.5
5280,0.00998003992015968,2352.637,176.89000000000001,13.3,66.5,25.0,125.0,5.0
3918,0.00998003992015968,551.3679999999998,67.24,8.2,36.08,19.360000000000003,85.18400000000003,4.4
2289,0.009970089730807577,314.43199999999996,46.239999999999995,6.8,8.16,1.44,1.7279999999999998,1.2
845,0.009900990099009901,1815.8479999999997,148.83999999999997,12.2,58.559999999999995,23.04,110.59199999999998,4.8
3655,0.00999000999000999,357.91099999999994,50.41,7.1,-7.1,1.0,-1.0,-1.0
2010,0.01,636.0559999999999,73.96,8.6,48.16,31.359999999999996,175.61599999999996,5.6
3940,0.01,614.125,72.25,8.5,53.55,39.69,250.04699999999997,6.3
3078,0.01,4826.808999999998,285.60999999999996,16.9,96.33,32.49,185.193,5.7
5035,0.01,3796.4159999999997,243.35999999999999,15.6,107.64,47.61000000000001,328.50900000000007,6.9
1427,0.00999000999000999,614.125,72.25,8.5,-12.75,2.25,-3.375,-1.5
2270,0.009970089730807577,132.65099999999998,26.009999999999998,5.1,-3.5699999999999994,0.48999999999999994,-0.3429999999999999,-0.7
4645,0.01,262.14400000000006,40.96000000000001,6.4,-5.760000000000001,0.81,-0.7290000000000001,-0.9
1105,0.00973709834469328,1643.0320000000004,139.24,11.8,63.720000000000006,29.160000000000004,157.46400000000003,5.4
361,0.01,1061.2079999999999,104.03999999999999,10.2,56.099999999999994,30.25,166.375,5.5
892,0.009970089730807577,3723.875,240.25,15.5,179.79999999999998,134.56,1560.896,11.6
2574,0.00998003992015968,1953.125,156.25,12.5,92.5,54.760000000000005,405.22400000000005,7.4
4541,0.009891196834817014,2803.221,198.81,14.1,94.47,44.89,300.76300000000003,6.7
